filename,timestamp,label,gesture_name
data/raw/images/20250406_011153_swipe_left_label2\img_0000.jpg,1743873121.6341696,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0001.jpg,1743873122.015881,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0002.jpg,1743873122.4009793,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0003.jpg,1743873122.9207113,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0004.jpg,1743873123.4350772,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0005.jpg,1743873123.9486773,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0006.jpg,1743873124.3386817,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0007.jpg,1743873124.852714,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0008.jpg,1743873125.371129,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0009.jpg,1743873125.8893201,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0010.jpg,1743873126.3998895,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0011.jpg,1743873126.92023,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0012.jpg,1743873127.3051722,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0013.jpg,1743873127.8231137,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0014.jpg,1743873128.3387475,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0015.jpg,1743873128.8569407,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0016.jpg,1743873129.368286,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0017.jpg,1743873129.7573922,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0018.jpg,1743873130.273057,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0019.jpg,1743873130.789035,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0020.jpg,1743873131.3029037,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0021.jpg,1743873131.8220553,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0022.jpg,1743873132.206494,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0023.jpg,1743873132.5951686,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0024.jpg,1743873132.9799068,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0025.jpg,1743873133.5003347,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0026.jpg,1743873134.0134237,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0027.jpg,1743873134.402353,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0028.jpg,1743873134.9173267,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0029.jpg,1743873135.4297984,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0030.jpg,1743873135.8177125,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0031.jpg,1743873136.2073507,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0032.jpg,1743873136.72454,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0033.jpg,1743873137.2377217,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0034.jpg,1743873137.6243217,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0035.jpg,1743873138.011498,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0036.jpg,1743873138.5290956,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0037.jpg,1743873139.0458667,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0038.jpg,1743873139.4318259,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0039.jpg,1743873139.9463425,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0040.jpg,1743873140.333155,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0041.jpg,1743873140.8473651,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0042.jpg,1743873141.2340384,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0043.jpg,1743873141.7543666,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0044.jpg,1743873142.1385355,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0045.jpg,1743873142.6580021,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0046.jpg,1743873143.0425713,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0047.jpg,1743873143.5571673,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0048.jpg,1743873144.072399,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0049.jpg,1743873144.4630291,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0050.jpg,1743873144.9735234,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0051.jpg,1743873145.3632615,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0052.jpg,1743873145.7475576,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0053.jpg,1743873146.2673714,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0054.jpg,1743873146.6515486,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0055.jpg,1743873147.0427809,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0056.jpg,1743873147.5560124,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0057.jpg,1743873147.9402616,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0058.jpg,1743873148.3308508,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0059.jpg,1743873148.8474953,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0060.jpg,1743873149.3614643,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0061.jpg,1743873149.8757014,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0062.jpg,1743873150.2660503,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0063.jpg,1743873150.650545,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0064.jpg,1743873151.0381055,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0065.jpg,1743873151.553465,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0066.jpg,1743873152.0724127,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0067.jpg,1743873152.5854034,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0068.jpg,1743873152.9714792,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0069.jpg,1743873153.4923465,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0070.jpg,1743873153.8770497,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0071.jpg,1743873154.26538,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0072.jpg,1743873154.7801306,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0073.jpg,1743873155.1685936,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0074.jpg,1743873155.685414,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0075.jpg,1743873156.2009137,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0076.jpg,1743873156.7134988,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0077.jpg,1743873157.1018758,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0078.jpg,1743873157.4891307,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0079.jpg,1743873157.8730633,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0080.jpg,1743873158.262902,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0081.jpg,1743873158.6513858,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0082.jpg,1743873159.1632917,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0083.jpg,1743873159.5500348,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0084.jpg,1743873160.068708,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0085.jpg,1743873160.5839822,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0086.jpg,1743873161.0991018,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0087.jpg,1743873161.6160662,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0088.jpg,1743873162.1273715,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0089.jpg,1743873162.5152154,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0090.jpg,1743873162.9024112,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0091.jpg,1743873163.2898014,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0092.jpg,1743873163.8071022,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0093.jpg,1743873164.3240845,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0094.jpg,1743873164.7092829,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0095.jpg,1743873165.097418,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0096.jpg,1743873165.6130493,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0097.jpg,1743873166.002361,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0098.jpg,1743873166.385984,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0099.jpg,1743873166.7758732,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0100.jpg,1743873167.2866192,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0101.jpg,1743873167.8059578,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0102.jpg,1743873168.3182037,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0103.jpg,1743873168.834021,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0104.jpg,1743873169.2225897,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0105.jpg,1743873169.6100373,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0106.jpg,1743873170.129177,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0107.jpg,1743873170.644214,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0108.jpg,1743873171.160428,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0109.jpg,1743873171.672849,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0110.jpg,1743873172.189388,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0111.jpg,1743873172.7072525,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0112.jpg,1743873173.2206554,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0113.jpg,1743873173.7375388,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0114.jpg,1743873174.1269267,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0115.jpg,1743873174.64252,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0116.jpg,1743873175.156918,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0117.jpg,1743873175.6736681,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0118.jpg,1743873176.190047,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0119.jpg,1743873176.5780368,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0120.jpg,1743873176.9621902,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0121.jpg,1743873177.3502026,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0122.jpg,1743873177.8649292,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0123.jpg,1743873178.2543142,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0124.jpg,1743873178.7671762,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0125.jpg,1743873179.286152,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0126.jpg,1743873179.669116,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0127.jpg,1743873180.1853158,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0128.jpg,1743873180.702937,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0129.jpg,1743873181.2207863,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0130.jpg,1743873181.737756,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0131.jpg,1743873182.250559,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0132.jpg,1743873182.768718,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0133.jpg,1743873183.2808323,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0134.jpg,1743873183.7982223,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0135.jpg,1743873184.3131294,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0136.jpg,1743873184.7007365,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0137.jpg,1743873185.0874374,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0138.jpg,1743873185.4736817,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0139.jpg,1743873185.8646464,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0140.jpg,1743873186.3798196,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0141.jpg,1743873186.7653239,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0142.jpg,1743873187.284245,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0143.jpg,1743873187.7969463,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0144.jpg,1743873188.311975,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0145.jpg,1743873188.6988227,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0146.jpg,1743873189.2169244,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0147.jpg,1743873189.7299535,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0148.jpg,1743873190.1205766,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0149.jpg,1743873190.6363986,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0150.jpg,1743873191.1541734,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0151.jpg,1743873191.6656804,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0152.jpg,1743873192.0549798,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0153.jpg,1743873192.5685585,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0154.jpg,1743873192.959457,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0155.jpg,1743873193.4717004,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0156.jpg,1743873193.8589811,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0157.jpg,1743873194.2495894,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0158.jpg,1743873194.7646506,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0159.jpg,1743873195.2794547,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0160.jpg,1743873195.7953475,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0161.jpg,1743873196.1815739,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0162.jpg,1743873196.5689518,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0163.jpg,1743873196.9568217,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0164.jpg,1743873197.347111,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0165.jpg,1743873197.7299855,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0166.jpg,1743873198.118019,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0167.jpg,1743873198.5029404,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0168.jpg,1743873199.019395,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0169.jpg,1743873199.409466,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0170.jpg,1743873199.792979,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0171.jpg,1743873200.3122635,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0172.jpg,1743873200.8265588,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0173.jpg,1743873201.213532,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0174.jpg,1743873201.728811,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0175.jpg,1743873202.24494,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0176.jpg,1743873202.7632878,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0177.jpg,1743873203.1495392,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0178.jpg,1743873203.5345135,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0179.jpg,1743873203.9194338,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0180.jpg,1743873204.4382339,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0181.jpg,1743873204.8263865,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0182.jpg,1743873205.2104754,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0183.jpg,1743873205.728529,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0184.jpg,1743873206.2427595,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0185.jpg,1743873206.629931,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0186.jpg,1743873207.144862,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0187.jpg,1743873207.6613219,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0188.jpg,1743873208.0469348,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0189.jpg,1743873208.4378483,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0190.jpg,1743873208.9493093,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0191.jpg,1743873209.3400066,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0192.jpg,1743873209.7242892,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0193.jpg,1743873210.1134517,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0194.jpg,1743873210.6257436,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0195.jpg,1743873211.013433,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0196.jpg,1743873211.4023004,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0197.jpg,1743873211.7889156,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0198.jpg,1743873212.300978,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0199.jpg,1743873212.8176813,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0200.jpg,1743873213.205629,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0201.jpg,1743873213.724782,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0202.jpg,1743873214.2399516,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0203.jpg,1743873214.7542942,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0204.jpg,1743873215.1385565,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0205.jpg,1743873215.652302,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0206.jpg,1743873216.1689117,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0207.jpg,1743873216.558756,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0208.jpg,1743873217.0715187,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0209.jpg,1743873217.461607,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0210.jpg,1743873217.9793525,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0211.jpg,1743873218.4962237,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0212.jpg,1743873219.0068898,2,swipe_left
data/raw/images/20250406_011153_swipe_left_label2\img_0213.jpg,1743873219.5287354,2,swipe_left
