filename,timestamp,label,gesture_name
data\raw\images\20250406_025828_left_two_fingers_label2\img_0000.jpg,1743879514.982789,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0001.jpg,1743879515.3699963,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0002.jpg,1743879515.7534738,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0003.jpg,1743879516.1377375,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0004.jpg,1743879516.5273595,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0005.jpg,1743879516.9155514,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0006.jpg,1743879517.3002608,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0007.jpg,1743879517.6898997,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0008.jpg,1743879518.0783298,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0009.jpg,1743879518.461567,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0010.jpg,1743879518.8485982,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0011.jpg,1743879519.235525,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0012.jpg,1743879519.6243095,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0013.jpg,1743879520.0114818,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0014.jpg,1743879520.3994718,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0015.jpg,1743879520.7828853,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0016.jpg,1743879521.1736221,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0017.jpg,1743879521.5577714,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0018.jpg,1743879521.946762,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0019.jpg,1743879522.329421,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0020.jpg,1743879522.7164779,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0021.jpg,1743879523.1067476,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0022.jpg,1743879523.4930432,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0023.jpg,1743879523.879847,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0024.jpg,1743879524.2633176,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0025.jpg,1743879524.6508775,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0026.jpg,1743879525.039203,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0027.jpg,1743879525.4255576,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0028.jpg,1743879525.8132484,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0029.jpg,1743879526.2006686,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0030.jpg,1743879526.5898337,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0031.jpg,1743879526.9723475,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0032.jpg,1743879527.361872,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0033.jpg,1743879527.7450314,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0034.jpg,1743879528.1341703,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0035.jpg,1743879528.524315,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0036.jpg,1743879528.9093587,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0037.jpg,1743879529.299821,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0038.jpg,1743879529.6877134,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0039.jpg,1743879530.0715885,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0040.jpg,1743879530.4612787,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0041.jpg,1743879530.8473403,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0042.jpg,1743879531.2357376,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0043.jpg,1743879531.6237302,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0044.jpg,1743879532.0095494,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0045.jpg,1743879532.393305,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0046.jpg,1743879532.7823672,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0047.jpg,1743879533.1696784,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0048.jpg,1743879533.5561037,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0049.jpg,1743879533.940031,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0050.jpg,1743879534.3275754,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0051.jpg,1743879534.7140875,2,left_two_fingers
data\raw\images\20250406_025828_left_two_fingers_label2\img_0052.jpg,1743879535.099239,2,left_two_fingers
