filename,timestamp,label,gesture_name
data\raw\images\20250406_025551_right_one_finger_label1\img_0000.jpg,1743879359.5181782,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0001.jpg,1743879359.90171,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0002.jpg,1743879360.2865875,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0003.jpg,1743879360.672203,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0004.jpg,1743879361.0553024,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0005.jpg,1743879361.4433706,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0006.jpg,1743879361.8296049,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0007.jpg,1743879362.215498,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0008.jpg,1743879362.5981574,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0009.jpg,1743879362.98208,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0010.jpg,1743879363.3698707,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0011.jpg,1743879363.7613966,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0012.jpg,1743879364.1491892,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0013.jpg,1743879364.5287979,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0014.jpg,1743879364.918513,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0015.jpg,1743879365.308718,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0016.jpg,1743879365.6926014,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0017.jpg,1743879366.0837362,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0018.jpg,1743879366.4636343,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0019.jpg,1743879366.8527753,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0020.jpg,1743879367.2394798,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0021.jpg,1743879367.6282074,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0022.jpg,1743879368.0117042,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0023.jpg,1743879368.401925,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0024.jpg,1743879368.7886438,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0025.jpg,1743879369.174841,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0026.jpg,1743879369.5581834,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0027.jpg,1743879369.946003,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0028.jpg,1743879370.3337648,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0029.jpg,1743879370.7220733,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0030.jpg,1743879371.1053457,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0031.jpg,1743879371.493616,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0032.jpg,1743879371.8814347,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0033.jpg,1743879372.268023,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0034.jpg,1743879372.6556246,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0035.jpg,1743879373.0430706,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0036.jpg,1743879373.4285095,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0037.jpg,1743879373.8108342,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0038.jpg,1743879374.1977746,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0039.jpg,1743879374.5864727,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0040.jpg,1743879374.9743438,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0041.jpg,1743879375.3628776,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0042.jpg,1743879375.748182,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0043.jpg,1743879376.1352897,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0044.jpg,1743879376.5221112,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0045.jpg,1743879376.9088583,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0046.jpg,1743879377.296352,1,right_one_finger
data\raw\images\20250406_025551_right_one_finger_label1\img_0047.jpg,1743879377.684742,1,right_one_finger
