filename,timestamp,label,gesture_name
data/raw/images/20250406_010713_swipe_right_label1\img_0000.jpg,1743872874.262117,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0001.jpg,1743872874.6484745,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0002.jpg,1743872875.040195,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0003.jpg,1743872875.4252574,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0004.jpg,1743872875.8109798,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0005.jpg,1743872876.1995246,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0006.jpg,1743872876.5999506,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0007.jpg,1743872877.116099,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0008.jpg,1743872877.627145,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0009.jpg,1743872878.1451359,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0010.jpg,1743872878.6615798,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0011.jpg,1743872879.174757,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0012.jpg,1743872879.5658586,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0013.jpg,1743872880.0837111,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0014.jpg,1743872880.5978706,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0015.jpg,1743872881.1128128,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0016.jpg,1743872881.6253624,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0017.jpg,1743872882.0125947,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0018.jpg,1743872882.5310853,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0019.jpg,1743872882.919505,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0020.jpg,1743872883.303514,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0021.jpg,1743872883.6930757,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0022.jpg,1743872884.203412,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0023.jpg,1743872884.719483,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0024.jpg,1743872885.1068099,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0025.jpg,1743872885.4949317,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0026.jpg,1743872885.8836236,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0027.jpg,1743872886.39626,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0028.jpg,1743872886.9135869,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0029.jpg,1743872887.3019285,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0030.jpg,1743872887.6891148,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0031.jpg,1743872888.2047424,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0032.jpg,1743872888.590847,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0033.jpg,1743872888.9794455,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0034.jpg,1743872889.4973993,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0035.jpg,1743872890.0092404,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0036.jpg,1743872890.525271,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0037.jpg,1743872891.0409784,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0038.jpg,1743872891.5566094,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0039.jpg,1743872892.072739,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0040.jpg,1743872892.4622395,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0041.jpg,1743872892.8472931,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0042.jpg,1743872893.2335455,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0043.jpg,1743872893.7485278,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0044.jpg,1743872894.136008,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0045.jpg,1743872894.6513007,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0046.jpg,1743872895.0375507,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0047.jpg,1743872895.551929,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0048.jpg,1743872895.9414809,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0049.jpg,1743872896.4559314,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0050.jpg,1743872896.84257,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0051.jpg,1743872897.230561,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0052.jpg,1743872897.6179187,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0053.jpg,1743872898.0047302,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0054.jpg,1743872898.519191,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0055.jpg,1743872898.9084263,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0056.jpg,1743872899.421239,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0057.jpg,1743872899.8096046,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0058.jpg,1743872900.3269892,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0059.jpg,1743872900.8390844,1,swipe_right
data/raw/images/20250406_010713_swipe_right_label1\img_0060.jpg,1743872901.2255,1,swipe_right
